구명,대여소번호,대여소 주소,groups,위도,경도
동대문구,601,서울특별시 동대문구 용두동 65-25용신동주민센터,0,37.575947,127.037361
동대문구,602,서울특별시 동대문구 장한로 25길 2장안동 사거리,84,37.572174,127.07138799999998
동대문구,604,서울특별시 동대문구 전농로3길 23답십리초등학교 옆 공원,424,37.569656,127.05596200000001
동대문구,605,서울특별시 동대문구 천호대로 26신설동역9번출구,24,37.5742,127.02649699999999
동대문구,606,서울특별시 동대문구 겸재로 21휘경공고앞,453,37.584625,127.07028999999999
동대문구,608,서울특별시 동대문구 전농로 192전농삼성아파트,190,37.581309999999995,127.05534399999999
동대문구,609,서울특별시 동대문구 제기동122-388제기2교,298,37.587790999999996,127.037361
동대문구,610,서울특별시 동대문구 답십리동 524-1동대문중 교차로,226,37.573085999999996,127.05216200000001
동대문구,612,서울특별시 동대문구 용두동 237-10 시립동부병원 앞 사거리,24,37.573665999999996,127.03081499999999
동대문구,613,서울특별시 동대문구 신설동 92-34신설동역 10번출구 앞,31,37.575272,127.023468
동대문구,614,서울특별시 동대문구 용두동 237-10용두동 사거리,24,37.577686,127.03101299999999
동대문구,615,서울특별시 동대문구 용두동 696-13 용두동 레미안허브리츠아파트 앞,0,37.576382,127.03511
동대문구,616,서울특별시 동대문구 전농동 135-5시립대 앞,190,37.582561,127.054367
동대문구,617,서울특별시 동대문구 답십리동 94-2 청솔우성아파트 앞,246,37.574203000000004,127.057693
동대문구,621,서울특별시 동대문구 사가정로 62동대문중학교 옆(버스정류장 부근),226,37.574718,127.05339099999999
동대문구,622,서울특별시 동대문구 사가정로 119전농사거리 교통섬(전농서적 앞),246,37.577793,127.05783100000001
동대문구,623,서울특별시 동대문구 서울시립대로 161서울시립대 정문 앞(시더프라자빌딩 앞),190,37.583698,127.05385600000001
동대문구,624,서울특별시 동대문구 서울시립대로 31전농동 동아아파트 앞(T-World 앞 보도),385,37.574188,127.045891
동대문구,625,서울특별시 동대문구 전농로 34답십리초등학교 앞(현대시장 옆),424,37.568191999999996,127.057175
동대문구,626,서울특별시 동대문구 장한로6길 95군자교녹지대 동측 앞,127,37.561153000000004,127.07096899999999
동대문구,627,서울특별시 동대문구 사가정로 240장안동삼거리 교통섬,497,37.578632,127.07190700000001
동대문구,628,서울특별시 동대문구 한천로 290휘봉고등학교 앞,453,37.586815,127.067543
동대문구,630,서울특별시 동대문구 천호대로 145동대문구 보건소,0,37.574852,127.040306
동대문구,631,서울특별시 동대문구 천호대로 269답십리역 1번출구,163,37.568184,127.051277
동대문구,633,서울특별시 동대문구 홍릉로 1청량리 기업은행 앞,170,37.580405999999996,127.044823
동대문구,634,서울특별시 동대문구 이문로 107외국어대 정문 앞,13,37.59602,127.05983
동대문구,635,서울특별시 동대문구 이문로1길 11시조사 앞 (청량고정문 옆),190,37.587517,127.052773
동대문구,636,서울특별시 동대문구 회기로 56세종대왕기념관 교차로,172,37.5909,127.04258700000001
동대문구,637,서울특별시 동대문구 회기로 85KAIST 경영대학 앞,172,37.591614,127.04579199999999
동대문구,638,서울특별시 동대문구 한천로43길 12-14서울시립대 정보기술관,373,37.583008,127.060974
동대문구,639,서울특별시 동대문구 한천로43길 12-14서울시립대 후문,373,37.585196999999994,127.060951
동대문구,640,서울특별시 동대문구 왕산로 205KEB하나은행 청량리역지점,170,37.582454999999996,127.044495
동대문구,641,서울특별시 동대문구 청계천로 563용두역 4번출구,0,37.573753,127.03853600000001
동대문구,642,서울특별시 동대문구 천호대로 231신답역 빵굼터 앞,163,37.570156,127.048584
동대문구,643,서울특별시 동대문구 장안벚꽃로 77동대문구민체육센터 (육교아래),84,37.566971,127.074417
동대문구,646,서울특별시 동대문구 천호대로 405장한평역 1번출구 (국민은행앞),117,37.561867,127.06437700000001
동대문구,647,서울특별시 동대문구 신이문로 44신이문역 1번출구,305,37.602798,127.067268
동대문구,648,서울특별시 동대문구 한천로 42장안동위더스빌옆,117,37.5667,127.062424
동대문구,650,서울특별시 동대문구 망우로 131중랑교사거리,167,37.591534,127.067741
동대문구,651,서울특별시 동대문구 왕산로 239우리은행청량리지점앞,170,37.582747999999995,127.04827900000001
동대문구,652,서울특별시 동대문구 사가정로 190답십리 래미안엘파인아파트 입구,223,37.57653,127.065941
동대문구,654,서울특별시 동대문구 사가정로 65전농동 텃골공원,226,37.577621,127.052109
동대문구,656,서울특별시 동대문구 홍릉로 78-1영휘원 교차로,172,37.587238,127.04313700000002
동대문구,657,서울특별시 동대문구 답십리로23길 30동대문롯데캐슬아파트 앞,385,37.575759999999995,127.04836999999999
동대문구,658,서울특별시 동대문구 답십리로 233촬영소 사거리,223,37.572948,127.066147
동대문구,659,서울특별시 동대문구 왕산로 87제기역1번출구,24,37.57835,127.03338600000001
동대문구,660,서울특별시 동대문구 왕산로 128동의보감타워,0,37.577999,127.037628
동대문구,661,서울특별시 동대문구 경희대로 26경희대학교 청운관,13,37.594601000000004,127.05196399999998
동작구,2002,서울특별시 동작구 노량진로 지하 238동작구 본동 344-10,32,37.512844,126.952469
동작구,2003,서울특별시 동작구 노량진로 191동작구 노량진동 152-7,32,37.513359,126.94805900000001
동작구,2007,서울특별시 동작구 노량진로 74동작구 대방동 47-3,478,37.512939,126.934242
동작구,2008,서울특별시 동작구 여의대방로44길 20동작구 대방동 503-2,178,37.509369,126.92806999999999
동작구,2009,서울특별시 동작구 상도로 지하 2동작구 대방동 466-51,294,37.500076,126.92108200000001
동작구,2012,서울특별시 동작구 시흥대로 634동작구 신대방동 699,336,37.488361,126.906227
동작구,2013,서울특별시 동작구 상도로 지하 188동작구 노량진동 311-4,60,37.505852000000004,126.93936200000002
동작구,2015,서울특별시 동작구 상도로 지하 76동작구 상도동 329-2,255,37.499855,126.929565
동작구,2016,서울특별시 동작구 상도로 지하 76동작구 대방동 406-10,255,37.499645,126.927094
동작구,2020,서울특별시 동작구 상도로 지하 188동작구 상도동 26-20,60,37.504498,126.938988
동작구,2024,서울특별시 동작구 상도로 지하 272동작구 상도1동 776,18,37.502178,126.948204
동작구,2025,서울특별시 동작구 현충로 지하 90동작구 흑석동 2-28,91,37.50938,126.96361499999999
동작구,2026,서울특별시 동작구 현충로 지하 90동작구 현충로 104,91,37.509056,126.963249
동작구,2027,서울특별시 동작구 흑석로 47동작구 흑석동 221-1,91,37.507042,126.959152
동작구,2028,서울특별시 동작구 사당로 지하 218동작구 사당동 712-8,250,37.48447,126.971428
동작구,2032,서울특별시 동작구 사당로 지하 310동작구 사당동 144-4,477,37.485508,126.98162099999999
동작구,2033,서울특별시 동작구 동작대로 지하 3동작구 사당동 1112,3,37.481491,126.981583
동작구,2036,서울특별시 서초구 동작대로 198동작구 동작동 66-29,358,37.494704999999996,126.98239099999999
동작구,2037,서울특별시 동작구 현충로 지하 220동작구 동작동 326,484,37.503189,126.97715
동작구,2038,서울특별시 동작구 현충로 지하 220동작구 동작동 203-5,484,37.503181,126.97608899999999
동작구,2040,서울특별시 동작구 현충로 151동작구 흑석동 28-3,362,37.506359,126.969078
동작구,2041,서울특별시 동작구 사당로 169동작구 사당동 211-2,454,37.486835,126.968048
동작구,2048,서울특별시 동작구 사당로23나길 27사당동 708-566,250,37.488453,126.97421299999999
동작구,2050,서울특별시 동작구 노량진로 지하 130노량진동 60-11,377,37.513248,126.939972
동작구,2054,서울특별시 동작구 만양로 84노량진동 118-14,32,37.510548,126.944847
동작구,2056,서울특별시 동작구 여의대방로16길 53신대방동 460-37,480,37.494499,126.916527
동작구,2057,서울특별시 동작구 장승배기로 26상도동 201-38,60,37.500881,126.94175
동작구,2058,서울특별시 동작구 노량진동 113-7 노량진동 맥도널드앞,377,37.513523,126.943527
동작구,2059,서울특별시 동작구 신대방동 395 보라매공원 정문,294,37.497078,126.91779299999999
동작구,2060,서울특별시 동작구 사당동 1131 남성역3번출구 뒤,250,37.484631,126.97155
동작구,2061,서울특별시 동작구 흑석동 27-83 한강 현대아파트 건너편,362,37.505928000000004,126.96923100000001
동작구,2062,서울특별시 사당동 211-2 사당새마을금고,454,37.486652,126.96784199999999
동작구,2063,서울특별시 영등포구 여의대방로 300대방역 4번출구,178,37.512901,126.92661299999999
동작구,2064,서울특별시 동작구 흑석한강로 27흑석한강푸르지오 106동앞,362,37.505356,126.966179
동작구,2065,서울특별시 동작구 여의대방로54길 18서울여성가족재단,178,37.511990000000004,126.92708600000002
동작구,2066,서울특별시 동작구 시흥대로 646미스터가이드양복전문점,336,37.489399,126.90711200000001
동작구,2067,서울특별시 동작구 여의대방로 122LG전자 베스트샾 대리점 앞,294,37.497669,126.919868
동작구,2068,서울특별시 동작구 동작대로 지하 3총신대 앞(육교),454,37.488159,126.966476
동작구,2069,서울특별시 동작구 상도로 지하 378숭실대 입구역3번 출구 앞,18,37.496601,126.953682
동작구,2070,서울특별시 동작구 노량진로 155노량진역 2번 출구 앞,377,37.51392,126.943069
동작구,237,서울특별시 영등포구 신길동 4490 보라매 두산위브 앞,480,37.496513,126.914803
마포구,101,서울특별시 마포구 동교로8길 58444-12,238,37.549561,126.905754
마포구,102,서울특별시 마포구 월드컵로 72475-54,286,37.555649,126.910629
마포구,103,서울특별시 마포구 월드컵로 79378-18,286,37.554951,126.910835
마포구,104,서울특별시 마포구 양화로 59393-7,392,37.550629,126.91498600000001
마포구,105,서울특별시 마포구 양화로 48394-95,392,37.550007,126.914825
마포구,106,서울특별시 마포구 독막로 4381-1,392,37.548645,126.91282700000001
마포구,107,서울특별시 마포구 월드컵북로 35449-28,205,37.55751,126.918503
마포구,108,서울특별시 마포구 양화로 93427,205,37.552746,126.918617
마포구,109,서울특별시 마포구 어울마당로 2612-2,307,37.547691,126.919983
마포구,111,서울특별시 마포구 와우산로 40309-10,307,37.547871,126.92353100000001
마포구,112,서울특별시 마포구 와우산로 5689-2,307,37.549202,126.923203
마포구,113,서울특별시 마포구 양화로 165156-8,116,37.557499,126.923805
마포구,114,서울특별시 마포구 양화로18길 3192-5,116,37.55706,126.924423
마포구,118,서울특별시 마포구 독막로 지하165243-3,59,37.547733,126.93176299999999
마포구,119,서울특별시 마포구 창전로 30서강나루공원,59,37.545284,126.931053
마포구,120,서울특별시 마포구 토정로 211371-11,59,37.545242,126.93411299999998
마포구,121,서울특별시 마포구 창전로 76100-18,59,37.549766999999996,126.933174
마포구,122,서울특별시 마포구 독막로 223-150-2,137,37.547249,126.93929299999999
마포구,124,서울특별시 마포구 서강로16길 7284-5,257,37.551140000000004,126.93698899999998
마포구,125,서울특별시 마포구 백범로 351-30,137,37.549484,126.93895
마포구,126,서울특별시 마포구 대흥로 12238-16,137,37.550411,126.943848
마포구,127,서울특별시 마포구 백범로 1031-213,257,37.55352,126.93695100000001
마포구,129,서울특별시 마포구 신촌로 10631-123,257,37.555054,126.937569
마포구,130,서울특별시 마포구 신촌로 9431-123,257,37.554859,126.93615700000001
마포구,136,서울특별시 마포구 신촌로26길 101-83,211,37.556003999999994,126.942299
마포구,142,서울특별시 마포구 아현동 329-15아현역 4번출구 앞,274,37.557201,126.955666
마포구,143,서울특별시 마포구 공덕동 257-88공덕역 2번출구,347,37.544579,126.95021799999999
마포구,144,서울특별시 마포구 공덕동 438-5공덕역 8번출구,347,37.543579,126.951324
마포구,145,서울특별시 마포구 공덕동 237-9공덕역 5번출구,347,37.54425,126.951637
마포구,146,서울특별시 마포구 도화동 555-2마포역 1번출구 뒤,165,37.539936,126.945824
마포구,147,서울특별시 마포구 도화동 292-29마포역 4번출구 뒤,165,37.539272,126.94591499999999
마포구,148,서울특별시 마포구 용강동 234-1용강동 주민센터 앞,165,37.542347,126.943024
마포구,150,서울특별시 마포구 노고산동 112-13서강대역 2번출구 앞,257,37.552956,126.93434099999999
마포구,151,서울특별시 마포구 망원동 403-2망원1동주민센터,286,37.555687,126.905548
마포구,152,서울특별시 마포구 망원동 452-4마포구민체육센터 앞,409,37.55661,126.898018
마포구,153,서울특별시 마포구 성산동 54-17성산2교 사거리,9,37.564696999999995,126.912613
마포구,154,서울특별시 마포구 망원동 477-23마포구청역 ,402,37.560909,126.905495
마포구,155,서울특별시 마포구 성산동123-29가좌역1.2번출구,9,37.56855,126.91451299999999
마포구,156,서울특별시 마포구 공덕동 105-11서울서부지방법원 앞,330,37.549904,126.955147
마포구,157,서울특별시 마포구 아현동 607-1애오개역 4번출구 앞,330,37.553001,126.95668799999999
마포구,1687,서울특별시 노원구 동일로227길 26노원구 상계15단지,429,37.568721999999994,126.896225
마포구,181,서울특별시 마포구 마포나루길 467망원초록길 입구,238,37.551342,126.902672
마포구,182,서울특별시?마포구?동교로?7망원2빗물펌프장 앞,238,37.551567,126.902847
마포구,183,서울특별시 마포구 연남로 30하늘채코오롱아파트 건너편,9,37.565166,126.919395
마포구,184,서울특별시 마포구 월드컵로 119?SK망원동주유소 건너편,402,37.558949,126.907753
마포구,185,서울특별시 마포구 현석동 106-32마포 신수공원 앞,59,37.542545000000004,126.934296
마포구,186,서울특별시 마포구 하늘공원로 108-1월드컵공원,26,37.563965,126.89820900000001
마포구,199,서울특별시 마포구 성산동 515서울 월드컵 경기장,429,37.566845,126.896446
마포구,400,서울특별시 마포구 구룡길 19상암한화오벨리스크 1차 앞,443,37.587524,126.883003
마포구,401,서울특별시 마포구 월드컵북로 502-36상암월드컵파크 10단지 앞,443,37.586189000000005,126.881615
마포구,402,서울특별시 마포구 월드컵북로 501상암월드컵파크 9단지 앞,1,37.582855,126.87982199999999
마포구,403,서울특별시 마포구 가양대로 189부엉이근린공원 앞,443,37.58559,126.884727
마포구,405,서울특별시 마포구 월드컵북로60길 13DMC빌 앞,1,37.582657,126.88578799999999
마포구,406,서울특별시 마포구 상암산로1길 92상암월드컵파크 7단지 앞,1,37.581314,126.88058500000001
마포구,407,서울특별시 마포구 상암산로1길 71마포구 육아보육정보센터 앞,1,37.580631,126.883675
마포구,408,서울특별시 마포구 월드컵북로 424LG CNS앞,1,37.580811,126.88665
마포구,409,서울특별시 마포구 월드컵북로 396누리꿈스퀘어 옆,12,37.579399,126.88916
마포구,410,서울특별시 마포구 상암산로1길 26상암중학교 옆,12,37.577496000000004,126.887772
마포구,411,서울특별시 마포구 월드컵북로 366DMC홍보관,12,37.577995,126.891472
마포구,412,서울특별시 마포구 매봉산로 37DMC산학협력연구센터 앞,12,37.575802,126.890739
마포구,413,서울특별시 마포구 매봉산로 8상암월드컵파크 3단지 후문,12,37.571476000000004,126.88968700000001
마포구,414,서울특별시 마포구 매봉산로2길 16상암동주민센터 옆,400,37.57822,126.89447
마포구,415,서울특별시 마포구 성암로 지하184디지털미디어시티역 9번출구 앞,400,37.577469,126.89736200000002
마포구,416,서울특별시 마포구 월드컵북로 502-7상암월드컵파크 1단지,400,37.575665,126.894447
마포구,417,서울특별시 은평구 수색로 지하175디지털미디어시티역 2번출구 앞,66,37.575069,126.899918
마포구,418,서울특별시 마포구 월드컵로 지하2401,26,37.570721,126.898979
마포구,419,서울특별시 마포구 월드컵로 240홈플러스 월드컵경기장점,26,37.56842,126.899429
마포구,420,서울특별시 마포구 월드컵북로47길 101,429,37.566246,126.896179
마포구,421,서울특별시 마포구 월드컵로 2121,26,37.565903000000006,126.90118400000001
마포구,422,서울특별시 마포구 증산로 87문화비축기지,429,37.569084000000004,126.894424
마포구,424,서울특별시 상암동 1715-29롯데하이마트 (상암월드컵점) ,66,37.57362,126.898048
마포구,425,서울특별시 마포구 성암로330DMC첨단산업센터,443,37.584503000000005,126.885597
마포구,426,서울특별시 마포구 마포대로 163서울신용보증재단,330,37.549061,126.954178
마포구,427,서울특별시 마포구 월드컵북로 260성산시영아파트,26,37.569584000000006,126.90381599999999
마포구,432,서울특별시 마포구 성산로 128마포중앙도서관,402,37.563339,126.908203
서대문구,110,서울특별시 서대문구 홍제천로 11446-92,9,37.568199,126.917847
서대문구,115,서울특별시 서대문구 연희로 6516,116,37.558933,126.927116
서대문구,116,서울특별시 서대문구 동교로 290일진아이윌아파트 옆,412,37.564541,126.927071
서대문구,123,서울특별시 서대문구 홍제동 277-23277-23,367,37.59433,126.94738799999999
서대문구,128,서울특별시 서대문구 연세로 3-530-16,257,37.555496000000005,126.93633999999999
서대문구,131,서울특별시 서대문구 증가로 264북가좌동354-4,320,37.584171000000005,126.911102
서대문구,132,서울특별시 서대문구 연세로5나길 1953-47,257,37.556789,126.935883
서대문구,133,서울특별시 서대문구 불광천길 150345-27,320,37.582031,126.908997
서대문구,134,서울특별시 서대문구 명물길 3331-69,447,37.557891999999995,126.93808
서대문구,135,서울특별시 서대문구 명물길 3331-69,447,37.559101,126.939178
서대문구,137,서울특별시 서대문구 연세로2다길 5860-11,211,37.556812,126.943184
서대문구,138,서울특별시 서대문구 증가로 264342-14,159,37.559177000000005,126.934525
서대문구,139,서울특별시 서대문구 연세로 4276-25,159,37.559795,126.93447900000001
서대문구,140,서울특별시 서대문구 연세로 50-189-4,447,37.560009,126.940735
서대문구,141,서울특별시 서대문구 연세로 5027,159,37.562382,126.932648
서대문구,158,서울특별시 서대문구 영천동 259-1독립문 어린이 공원,297,37.571259000000005,126.96048
서대문구,159,서울특별시 서대문구 대현동 60-11이대역 4번 출구,211,37.556953,126.94634199999999
서대문구,160,서울특별시 서대문구 북아현동 251-78아현동 가구거리,274,37.557549,126.95938100000001
서대문구,161,서울특별시 서대문구 통일로 380-4무악재역1번 출구,219,37.582245,126.950645
서대문구,162,서울특별시 서대문구 대신동 143-1봉원고가차도 밑,365,37.565269,126.946243
서대문구,163,서울특별시 서대문구 홍은동 산25-3명지전문대학교 정문 앞,99,37.583698,126.92496499999999
서대문구,164,서울특별시 서대문구 북가좌동 477-1북가좌1동 주민센터 ,15,37.574478000000006,126.910049
서대문구,165,서울특별시 서대문구 북가좌동 470-1모래내 우체국,187,37.575138,126.91394
서대문구,166,서울특별시 서대문구 연희동 530남가좌1동 주민센터,138,37.573277000000004,126.919678
서대문구,167,서울특별시 서대문구 북가좌동 70-119연가초등학교 옆,187,37.57946,126.91713
서대문구,169,서울특별시 서대문구 북가좌동 400북가좌 삼거리,15,37.573002,126.907799
서대문구,170,서울특별시 서대문구 남가좌동 124가재울 뉴타운 주유소 옆,138,37.573112,126.92244699999999
서대문구,171,서울특별시 서대문구 미근동 317-1임광빌딩 앞,7,37.564724,126.96727800000001
서대문구,172,서울특별시 서대문구 연희로 182서대문소방서,196,37.573254,126.935722
서대문구,173,서울특별시 서대문구 충정로2가 138서대문역 8번출구 앞,7,37.564777,126.966148
서대문구,174,서울특별시 서대문구 거북골로 34서대문구 거북골로 34,99,37.580589,126.923447
서대문구,175,서울특별시 서대문구 홍은동 387-16홍연2교옆,196,37.578072,126.93081699999999
서대문구,176,서울특별시 서대문구 거북골로 34서대문구 거북골로 34,99,37.581097,126.924026
서대문구,177,서울특별시 서대문구 거북골로19길 20북가좌 초등학교,15,37.577675,126.909805
서대문구,178,서울특별시 서대문구 북가좌동 352-9증산3교 앞,15,37.579876,126.906349
서대문구,179,서울특별시 서대문구 남가좌동 293-3 가좌역 4번출구 앞,9,37.569122,126.914795
서대문구,180,서울특별시 서대문구 충정로3가 56-1충정로역 7번출구 뒤,325,37.559967,126.96246299999999
서대문구,188,서울특별시 서대문구 연희로37안길 51홍은동 정원여중 입구,352,37.586388,126.93512700000001
서대문구,191,서울특별시 서대문구 응암로 66정명학원,15,37.578891999999996,126.91073600000001
서대문구,192,서울특별시 서대문구 연희동 519-7연서어린이공원,138,37.572227000000005,126.923065
서대문구,194,서울특별시 서대문구 불광천길 36증산교 앞,66,37.577315999999996,126.902969
서대문구,195,서울특별시 서대문구 연희동 446-76모래내고가차도 ,9,37.567657000000004,126.917809
서대문구,196,서울특별시 서대문구 홍제천로 48연희교차로 인근,412,37.56612,126.925896
서대문구,198,서울특별시 서대문구 충정로3가 155-4충청2교,325,37.562138,126.963776
서대문구,3100,서울특별시 서대문구 신촌로 235-1북성초교,274,37.557396000000004,126.952164
서대문구,3101,서울특별시 서대문구 연희로 242서대문구청,196,37.578381,126.93609599999999
서대문구,3102,서울특별시 서대문구 연희로 113연희삼거리,299,37.567966,126.931725
서대문구,3103,서울특별시 서대문구 통일로 지하 440-1홍제삼거리 북측,219,37.5867,126.94677
서대문구,3104,서울특별시 마포구 신촌로 지하 270e편한세상 신촌4단지 앞,274,37.558128,126.956207
서대문구,3105,서울특별시 서대문구 통일로 553홍은센트레빌 아파트 앞,312,37.597149,126.93853
서대문구,3107,서울특별시 서대문구 연희로 136연희초등학교 앞,299,37.56974,126.933327
서초구,2201,서울특별시 서초구 본마을2길 2서초구 신원동 485-13,4,37.453281,127.051483
서초구,2202,서울특별시 서초구 청계산로 지하 179서초구 신원동 276-1,184,37.448935999999996,127.054375
서초구,2203,서울특별시 서초구 청계산로 지하 179서초구 신원동 270-6,184,37.447659,127.055016
서초구,2205,서울특별시 서초구 청계산로9길 76서초구 신원동 411-69,4,37.453751000000004,127.05938
서초구,2206,서울특별시 서초구 헌릉로8길 42서초구 내곡동 123-1,214,37.454399,127.06230900000001
서초구,2207,서울특별시 서초구 헌릉로 226서초구 내곡동 184-27,214,37.454407,127.064926
서초구,2210,서울특별시 서초구 사평대로 지하 285서초구 반포동 128-7,293,37.505096,127.013107
서초구,2211,서울특별시 서초구 고무래로 34서초구 반포동 131-1,293,37.502635999999995,127.01231399999999
서초구,2212,서울특별시 서초구 고무래로 94서초구 반포동 131-3,45,37.500961,127.01792900000001
서초구,2213,서울특별시 서초구 신반포로 지하 188서초구 반포동 117-4,101,37.502232,127.00225800000001
서초구,2214,서울특별시 서초구 신반포로 지하 105서초구 반포동 128-1,101,37.504115999999996,126.99748999999998
서초구,2215,서울특별시 서초구 신반포로16길 30서초구 반포동 15-2,101,37.501713,126.995476
서초구,2217,서울특별시 서초구 나루터로4길 60서초구 잠원동 78,131,37.513046,127.005959
서초구,2219,서울특별시 서초구 신반포로 지하 188서초구 잠원동 101,464,37.506199,127.00394399999999
서초구,2220,서울특별시 서초구 신반포로 10서초구 반포동 752,107,37.500614,126.98616000000001
서초구,2221,서울특별시 서초구 방배로 110서초구 방배동 905-34,239,37.485611,126.99468200000001
서초구,2222,서울특별시 동작구 동작대로 지하 3서초구 방배동 495-3,3,37.478069,126.982033
서초구,2223,서울특별시 서초구 남부순환로 2183서초구 방배동 2577,3,37.472609999999996,126.98300900000001
서초구,2225,서울특별시 서초구 방배로9길 23서초구 방배동 504-4,106,37.473759,126.99524699999999
서초구,2226,서울특별시 서초구 방배로1길 9서초구 방배동 1034-2,136,37.475182000000004,127.00138899999999
서초구,2227,서울특별시 서초구 서초대로 지하 103서초구 방배동 874-16,239,37.489052,126.99252299999999
서초구,2228,서울특별시 서초구 방배중앙로 131서초구 방배동 686-152,324,37.489585999999996,126.986725
서초구,2229,서울특별시 서초구 방배천로 126서초구 방배동 3151,477,37.487010999999995,126.98496200000001
서초구,2230,서울특별시 동작구 사당로 지하 310서초구 방배동 2298,477,37.485828000000005,126.982628
서초구,2231,서울특별시 서초구 서초대로 4051377,161,37.496914000000004,127.02496299999999
서초구,2233,서울특별시 서초구 효령로36길 22서초동 1418,128,37.491112,127.022957
서초구,2235,서울특별시 서초구 사평대로 73서초구 방배동 1037-2,136,37.482159,127.002701
서초구,2237,서울특별시 서초구 서초중앙로 지하 31서초구 서초동 1748-38,147,37.484558,127.01487
서초구,2239,서울특별시 서초구 서초대로 지하 294서초구 서초동 1748-6,458,37.494217,127.01378600000001
서초구,2241,서울특별시 강남구 논현로 201강남구 도곡동 207,394,37.485378000000004,127.041702
서초구,2242,서울특별시 서초구 남부순환로 지하 2585서초구 양재동 105-4,445,37.483990000000006,127.03418
서초구,2243,서울특별시 서초구 강남대로 193서초구 양재동 105-4,445,37.481491,127.036728
서초구,2244,서울특별시 서초구 바우뫼로1길 35서초구 양재동 20-40,296,37.477852,127.03891000000002
서초구,2245,서울특별시 서초구 바우뫼로18길 14서초구 양재동 127-1,174,37.473614000000005,127.03051
서초구,2246,서울특별시 서초구 태봉로 131서초구 우면동 23-14,174,37.4692,127.02900700000001
서초구,2247,서울특별시 서초구 태봉로2길 24우면동 718,82,37.462639,127.026619
서초구,2248,서울특별시 서초구 양재대로2길 8우면동 785,82,37.459953000000006,127.02474199999999
서초구,2249,서울특별시 서초구 양재대로2길 74우면동 754,349,37.456234,127.019348
서초구,2250,서울특별시 서초구 양재대로2길 74우면동 754,349,37.455799,127.01628899999999
서초구,2251,서울특별시 서초구 바우뫼로12길 70더케이호텔 입구(양재2),261,37.467506,127.034477
서초구,2252,서울특별시 서초구 매헌로 16양재동 217-3,261,37.463322,127.036041
서초구,2255,서울특별시 서초구 매헌로 지하 116양재동 238,448,37.47044,127.03885700000001
서초구,2256,서울특별시 서초구 강남대로 27양재동 238,448,37.467690000000005,127.04035900000001
서초구,2257,서울특별시 서초구 청계산로 10양재동 238-1,471,37.462688,127.04611200000001
서초구,2258,서울특별시 강남구 논현로2길 22개포동 1277,248,37.471539,127.050591
서초구,2259,서울특별시 서초구 잠원로4길 지하 46잠원역 34번 출구사이,131,37.512989000000005,127.011177
서초구,2262,서울특별시 서초구 나루터로4길 60서초구 잠원동 78,131,37.516597999999995,127.00958999999999
서초구,2263,서울특별시 서초구 바우뫼로 43서초구 우면동 68-3,174,37.471928000000005,127.02683999999999
서초구,2264,서울특별시 서초구 동작대로 134이수역 1번 출구,477,37.488556,126.982574
서초구,2265,서울특별시 서초구 동작대로 196상록빌딩,358,37.494106,126.98299399999999
서초구,2266,서울특별시 서초동 1748-14서초역 3번출구,278,37.49054,127.00816299999998
서초구,2268,서울특별시 서초동 1389서초4동주민센터 ,45,37.502319,127.02226999999999
서초구,2269,서울특별시 잠원동 91-29주홍교 하부,54,37.510349,127.016052
서초구,2270,서울특별시 신원동 266서초포레스타 7단지,184,37.448966999999996,127.05773899999998
서초구,2271,서울특별시 서초구 방배로 162내방역 8번출구 앞,239,37.487865,126.994293
서초구,2272,서울특별시 서초동 1748-33교대입구 교차로,147,37.487309,127.010582
서초구,2273,서울특별시 양재동 67-12일동제약 사거리,296,37.477829,127.038269
서초구,2274,서울특별시 양재동 316-11양재시민의숲역 3번출구,448,37.46965,127.039612
서초구,2275,서울특별시 염곡동 260-1염곡치안센터 건너편,471,37.461578,127.048798
서초구,2276,서울특별시 양재동 261-23영동1교 (양재천근린공원),296,37.474388,127.03890200000001
서초구,2277,서울특별시 잠원동 84-3길마중4교 하부,54,37.51487,127.01528200000001
서초구,2279,서울특별시 서초구 서초중앙로 130교대역 5번출구 뒤,458,37.493618,127.014183
서초구,2280,서울특별시 서초구 반포대로 43서울서초고용센터 앞,147,37.484161,127.010971
서초구,2281,서울특별시 서초구 효령로 10연세사랑병원신관 앞,3,37.475978999999995,126.986282
서초구,2282,서울특별시 서초구 남부순환로 2311-12방배래미안아트힐 101동앞,136,37.477203,127.00583600000002
서초구,2283,서울특별시 서초구 서초대로 62그룹한빌딩 옆,324,37.486526,126.989166
서초구,2284,서울특별시 서초구 과천대로 870-13CJ오쇼핑 앞,227,37.468102,126.986801
서초구,2285,서울특별시 서초구 양재대로2길 33LH서초3단지 301동 맞은편,82,37.457423999999996,127.02265200000001
서초구,2286,서울특별시 서초구 탑성말길 2탑성마을입구,4,37.458549,127.055885
서초구,2287,서울특별시 서초구 능안말길 1-2능안마을입구,214,37.45562,127.067101
서초구,2288,서울특별시 서초구 안골2길 3안골마을입구,214,37.455608000000005,127.064453
서초구,2289,서울특별시 서초구 과천대로 810남태령역 2번출구,227,37.464298,126.988525
서초구,2290,서울특별시 서초구 동광로39길 93서래마을파리15구공원 앞,101,37.499413,126.99941299999999
서초구,2292,서울특별시 서초구 효령로 391무지개아파트 앞,128,37.488243,127.02701599999999
서초구,2293,서울특별시 서초구 남부순환로 2620SPC 앞,445,37.484798,127.03699499999999
